Time (s),Alpha,Beta
9.727486610412598,1.1399299229705335,4.411898430470004
9.747954845428467,1.961478371048246,8.593849870419294
9.767957925796509,0.6170735849903516,9.524634110445845
9.78696084022522,0.15825112765841168,8.01391252737254
9.806957721710205,1.3740901621525459,4.982022079296759
9.826956272125244,0.9234843839631897,0.26043771217340866
9.846957206726074,-1.1278361064296567,-4.916770401082157
9.86695671081543,-2.05213553087978,-8.428975939633519
9.887190341949463,-0.7665864867830942,-9.13171388231077
9.906191110610962,-0.16248740569993836,-7.996821303770888
9.925191640853882,-1.6970455456551872,-6.019096581751754
9.945190906524658,-2.9359821419942715,-2.892783393738782
9.963194370269775,-1.0214841554882295,1.9643864975526026
9.984194278717041,1.2181130590358984,6.910450832971705
10.003194332122803,1.021097422426545,10.08228804377304
10.022194385528564,0.14318550078595338,11.219058020978755
10.042193412780762,0.4928530473396441,10.31949487620979
10.060194253921509,1.9370354772379181,7.12137286769659
10.080196142196655,1.2724221123431518,0.8845732565797799
10.099195718765259,-0.3725172591392005,-6.636059137024351
10.1181960105896,-0.5375108262023873,-12.509813470709451
10.138195037841797,0.885629565308392,-14.694183586732835
10.157196521759033,0.9146162875483554,-13.266104764383325
10.17651653289795,-1.2019668131577737,-8.907998434665823
10.195614099502563,-1.4535191307903126,-1.665243593909217
10.215517282485962,0.9313732076083187,6.674756710988378
10.234516859054565,1.5274143750943476,12.50384644751387
10.253556489944458,-0.30910737234155927,14.278991528951503
10.273017883300781,-1.235604385042647,12.786993265239557
10.293435335159302,0.4779646126050712,9.097147320429686
10.312992572784424,1.9018473400056102,3.316348174574328
10.333999633789062,0.9654038311348377,-3.628100015078269
10.353991746902466,-0.351437811619937,-9.213418326784122
10.373993873596191,0.13331794655346868,-11.230546810158634
10.39240026473999,1.7277872802189147,-9.445545119922265
10.412874937057495,0.6837111580204797,-6.029648392167259
10.431868553161621,-0.8452208778211777,-1.825737390579299
10.4508695602417,0.01623356320854687,2.4832305850304164
10.47087025642395,1.434514870113958,5.1077633726828005
10.489874362945557,0.9918486437257618,4.991473373318073
10.510175943374634,-0.9845329954565689,2.7809583131522633
10.529175996780396,-2.5804383580105115,0.03545249474032161
10.549216985702515,-2.0488902760872176,-1.6856449761882977
10.56820273399353,-0.9591865228156197,-2.3924377550121743
10.588200569152832,-2.235899740634762,-3.1337502880733665
10.608201026916504,-3.7304076813381304,-3.2898966057435572
10.627200603485107,-2.999872429405196,-2.081216020947869
10.648200750350952,-1.8570380967267308,-0.2783595456435678
10.668201208114624,-1.935678133424413,1.345419114185133
10.687201261520386,-1.6731859422646167,3.1288242295678614
10.705204010009766,-0.4967271787953825,5.0259826641799625
10.72420358657837,1.7641486509023265,6.809830499014473
10.743175983428955,2.345169485801033,6.861920120842307
10.762181997299194,1.4448395306890331,4.660701276108755
10.782259225845337,1.6184748880404318,1.2008834086339273
10.801349878311157,3.550146189918766,-2.3487894048148
10.82081151008606,3.8738788524871737,-5.956953963678866
10.840819120407104,2.785996737175526,-8.448779784941383
10.859813690185547,2.317828667460971,-8.513046328346908
10.889098882675171,2.5438614574592777,-6.1827439007153195
10.912109375,3.487529643145658,-2.08189775398859
10.935150861740112,2.8331672045427156,1.7819473805712707
10.958149671554565,0.5692910590078956,4.3236459130268
10.981150150299072,0.23030580842273085,6.329820127847004
11.006162643432617,0.9500009356838612,7.22254846472185
11.029157161712646,-0.698579377472117,5.4651923914812635
11.052152633666992,-3.2067223996358645,1.6520792079148787
11.074150323867798,-3.866390407578632,-2.5152041259083364
11.095154523849487,-2.9243148067220153,-5.802277786275051
11.118163585662842,-3.2674435118787453,-7.883786067933049
11.140159606933594,-5.0520361671222105,-7.968245119953043
11.161153316497803,-5.625631880824419,-5.091583247480079
11.183155059814453,-2.5882171403737626,0.7697646438397407
11.204154253005981,-0.14183586872665288,6.481155536336141
11.225359678268433,-0.8888948632973525,9.45112238455442
11.246352910995483,-1.2515312837975214,10.03999834012557
11.267354249954224,0.5933717552473466,8.769124507231172
11.288352966308594,2.3168582295887714,5.241974428484954
11.310845613479614,1.7345400975379162,-0.4752433146924892
11.332792520523071,0.7883312331051224,-6.4498403601335115
11.354749917984009,1.5582227438515015,-10.522644246125676
11.375741720199585,3.2223160258369816,-11.805687028004169
11.397741556167603,2.629422220592949,-10.934051788368416
11.419742345809937,0.5739368692370358,-7.8195822377481035
11.442580938339233,0.6762150322633774,-1.9342494518399642
11.46357798576355,2.798181068528658,5.322391793760628
11.485571384429932,3.0982932806439454,10.833608399966854
11.50657033920288,1.0649828323807093,12.870959261724286
11.526572227478027,-0.4297510994436689,11.658950009869296
11.5465726852417,0.7187050825972668,8.18505081071628
11.567580223083496,1.0905006360004812,2.3142328286799416
11.587580680847168,-0.797315238379468,-4.734587892488083
11.606867551803589,-2.156404761038931,-10.003992511555941
11.629392862319946,-1.163324606425578,-11.357955126977046
11.650392293930054,0.14756459699098767,-9.156577842493972
11.669388771057129,-1.2448097709900943,-5.392726958594835
11.68938660621643,-2.030291449289376,-0.41776003767280084
11.70940089225769,-0.4716017802956918,4.814613263384244
11.728388786315918,1.100791018032136,8.359108335335703
11.748387813568115,0.12186735940136204,8.752477363093806
11.7680025100708,-1.4362911000915481,6.648944726278678
11.7870032787323,-1.2348157557005908,3.2669107685191845
11.807332515716553,0.3241595026685012,-0.6680612753095891
11.826327085494995,0.391745183108822,-5.0231595926732835
11.846776008605957,-1.6580018137676034,-8.846081367249125
11.867786169052124,-2.681655055060696,-10.01760247059959
11.886785984039307,-1.3123692719575324,-7.638745820677481
11.9067862033844,-1.0559049103172649,-3.5240138224837927
11.926184177398682,-2.0206542441743864,1.0125869647146997
11.945210218429565,-1.5775351072943482,5.424376807425213
11.965198278427124,-0.12527695907655578,8.462724133826553
11.985185861587524,1.5124101831320873,9.530769780756648
12.005185842514038,1.3352185736912323,8.084178191405005
12.024185180664062,0.023779922118099518,4.829566842443318
12.044187307357788,0.7936375491873301,1.671688666378868
12.063187837600708,3.5930425090482796,-0.6534752390161803
12.082188606262207,3.456982051394467,-3.5370920097679575
12.102187871932983,1.6895831831631933,-6.241410204254286
12.122192621231079,1.286918852213691,-7.468616610414584
12.142188787460327,2.00398485114899,-7.101117760097008
12.163195848464966,2.29750097116471,-5.594791221415079
12.183190107345581,1.3034428775058795,-3.446689208037676
12.203190565109253,-0.21817515290815853,-0.7638304572356932
12.223198652267456,0.34700583090895176,2.939527828846725
12.247932434082031,0.7122568122658516,5.981790740332803
12.26820421218872,-1.0809183895206171,6.653142685753405
12.28820276260376,-2.669290212284938,5.366024997797089
12.308326244354248,-2.2106096068843812,3.254319255799785
12.329327583312988,-1.0425754384732187,0.9044486164900984
12.35332989692688,-1.4359424858595373,-1.4951565299442613
12.375328779220581,-2.6145968643148887,-3.0878056944550605
12.394630670547485,-2.800201505699333,-3.1179450903332313
12.414831399917603,-0.6509408957817625,-1.3444068753925644
12.436838626861572,0.3656478421440304,0.2973018954571505
12.457072257995605,-1.1756419078761922,0.6134412101546316
12.476341724395752,-1.3421597516268071,0.8122696700113609
12.496196985244751,0.5322725865603932,1.1493590847656776
12.51606297492981,1.0769276824295182,0.3713093456373443
12.536062240600586,-0.2731184644448829,-1.6561264612487
12.556062698364258,-1.0381557124586989,-3.5994725518233337
12.58006477355957,0.3935041205295566,-4.054215261018948
12.603273630142212,2.0852297336742374,-2.9897855749213478
12.624216318130493,0.7928807897925518,-1.5012009874297918
12.645556926727295,-0.7859186428425234,0.8724453459299502
12.66455626487732,1.3537194772625567,4.711173080778628
12.686670064926147,3.876218739166932,7.749116729388028
12.707216739654541,2.831143275775958,7.7681009524399185
12.72722601890564,0.8339117385112935,5.567032986737576
12.748777151107788,0.4796069923423942,2.445357486333779
12.769775629043579,1.5106757748027528,-1.0053758945523472
12.789775848388672,0.9403131470004442,-5.115300153146978
12.813358783721924,-1.3638995313421454,-9.148558952702235
12.833837509155273,-2.4605926248947143,-11.190495993811712
12.853833198547363,-1.1361872036487954,-10.066467221444878
12.873386144638062,-0.6350437227994824,-6.753445627144286
12.894066572189331,-2.3806553810830726,-2.2547644519598573
12.914072751998901,-2.9484652796986452,3.6455157329271297
12.935510158538818,-0.39489167986219353,10.26250179035306
12.95651364326477,1.9109358047680771,14.853284100812127
12.976044178009033,0.8494309422809763,15.05844917941073
12.998676538467407,-0.6160561072781173,11.519927585831892
13.018027067184448,0.15247862043160892,5.732972395583064
13.038037538528442,1.6878892190463828,-1.4251262493957593
13.05905556678772,0.790403269568451,-9.25536838489626
13.08012342453003,-1.163293740435978,-15.360485245648869
13.101728677749634,-1.2922056645520401,-17.241352763971356
13.124741792678833,0.1539872382419044,-14.456204550620992
13.144742250442505,-0.20552922612722851,-8.919706975827241
13.16575026512146,-1.423335719646038,-1.8623093738551766
13.192921876907349,-1.1129588052449402,5.723685907222715
13.21571946144104,0.46145760844515304,12.188001870314986
13.23572301864624,0.997679878414519,15.586835247998286
13.255741834640503,0.029096295260742585,15.027157430095338
13.274958848953247,-0.5665401849502473,11.086375563019942
13.295983791351318,0.566773370830967,5.121111466612509
13.316983222961426,1.7960662446958493,-1.7919786346317925
13.337117910385132,0.6629308617605271,-8.651750188941872
13.358333587646484,-0.8519720809491821,-13.082780550552341
13.378333330154419,-0.28983955341291573,-13.23293669540272
13.398331642150879,0.9920460313806289,-9.708356834460027
13.417339324951172,0.9794472983057199,-4.4420334480121655
13.438417911529541,0.19627853516102364,0.9604874810119676
13.459494829177856,0.038613254115222595,5.4447889457038
13.478492259979248,1.361957889510102,8.541922765379649
13.499376773834229,1.4214403379596443,9.007910081424766
13.517812252044678,-0.6304595928896725,6.631912596584567
13.538015604019165,-1.3481791523868527,3.221809936740046
13.558067560195923,0.5051593101541013,0.16721747848151472
13.578068494796753,1.0785169357696787,-2.9644246056946115
13.599455833435059,-0.5330927222428258,-5.716598820890052
13.622373819351196,-1.7027106315178533,-6.661523770041646
13.644073247909546,-1.3602945672098867,-5.3010784163414675
13.666107177734375,-0.13680350663642019,-2.171660096497592
13.688156604766846,0.3578962853804112,1.290312962419863
13.709699869155884,-0.45007854694609084,3.750955371962539
13.732089519500732,-0.6729511917854358,5.07241996212279
13.755074262619019,0.36182852707229457,5.156228985413358
13.776363372802734,0.04251620951724294,3.0734778109116188
13.79836368560791,-1.247075661256132,-0.49667309572260543
13.819458723068237,-1.8211676373025445,-3.8973343701916874
13.840919733047485,-0.7232048212345338,-5.572733632099439
13.86346173286438,0.23696636197515264,-5.478319067867099
13.885608196258545,-0.4561019480986015,-4.262855141426385
13.907608032226562,-1.51527111886827,-2.031478608632573
13.930059671401978,-0.0598550631915633,1.656023248328925
13.952604055404663,2.288635215911192,5.525444615679251
13.974598407745361,1.5800862091856271,7.368839509695447
13.996598720550537,0.6790988103636376,7.712508723909292
14.01931381225586,1.2259259651320111,6.844334066009135
14.041314363479614,2.2877616983830595,4.366243113752088
14.064561128616333,1.8877406524822768,-0.15957950699246265
14.086562871932983,0.5163604069169551,-5.676764679007678
14.10905385017395,0.32517233731265793,-9.86236881827613
14.131043434143066,1.3061828621762839,-11.098405597999896
14.154396772384644,0.4885337346510153,-9.728270166051079
14.177005767822266,-1.8613454249183878,-6.175389458265277
14.201032161712646,-1.9085229169392215,-0.48083658250647615
14.225028991699219,0.23254801065316796,5.532650292324647
14.247376441955566,0.09545618072610967,8.767787044390085
14.269409656524658,-1.64677124528676,8.900200889646996
14.29240107536316,-2.316108913409416,7.168609309883846
14.314449548721313,-1.1442639242818893,4.655032716155906
14.337570667266846,-0.09723884489317482,1.6149945964349584
14.35957646369934,-1.0451399979121148,-1.817544360983892
14.382797718048096,-2.058728023619772,-4.372178644022314
14.406797885894775,-1.2093076723680494,-5.06013340015869
14.42888069152832,0.5756930917035553,-4.223990642364206
14.449883460998535,0.06745314906041806,-3.346367409533058
14.47237491607666,-0.6767009819705908,-2.0238142650814956
14.494932413101196,0.8604620807221587,0.348806870106884
14.518925189971924,2.8975136043302814,2.8550423196329002
14.539926290512085,2.788866433811761,4.2517498946129875
14.560926914215088,1.485815113941561,4.468168973553701
14.582926273345947,0.7495682514386405,3.649356662887085
14.604933500289917,1.4954998295632296,1.9572933301874116
14.627386569976807,1.6170677960834934,-1.0495265459917293
14.649390697479248,-0.022082698382311368,-4.962798274088348
14.669129133224487,-1.3015622628328616,-7.849186479433762
14.691161155700684,-0.8935014758598343,-8.152018940737502
14.712151527404785,-0.57723073961119,-6.0552494821553084
14.734158992767334,-1.0345148650631144,-2.183806509808163
14.756151676177979,-1.2003091713447338,2.780869891247937
14.778447151184082,-1.0259984412180372,7.536691891014071
14.7987642288208,0.05286699265385379,11.092762286764584
14.81976580619812,0.09739942264870555,11.633372774460769
14.840782642364502,-0.7986562487918212,8.604028053521668
14.862824201583862,-0.7621588293845462,3.1884194089872655
14.883832454681396,0.5479588603737755,-2.9036810090016965
14.905444383621216,0.6757492445687242,-8.597574107981547
14.926295280456543,-0.49023132889682824,-12.278673672083437
14.946468353271484,-1.2065591305992212,-12.44650528657028
14.972087860107422,-0.7028397616639249,-8.940978844846837
14.994083642959595,0.6726752621406508,-2.9913223650781227
15.01540493965149,0.8084337694464309,2.8271628585672226
15.036405801773071,0.052178711909017475,7.000264562470522
15.05740737915039,0.696675266782104,9.55649486534769
15.079415798187256,1.694595978592664,9.993963442958986
15.100253582000732,0.721862043264153,7.691738335167304
15.122282266616821,-0.06797617272805,3.9920644840757857
15.146781206130981,0.48543158283678955,0.11698819160904872
15.167888402938843,1.2748938999924868,-3.421498971913719
15.188878774642944,0.7086276031017793,-6.440665291776246
15.212289571762085,-0.862367629133094,-8.359336891178998
15.234290361404419,-1.9048646585810707,-8.41840910703572
15.256648540496826,-0.8280252506963474,-6.030083695691353
15.278650999069214,0.2604371100775843,-2.3699482386621162
15.2996506690979,-0.653160011851952,1.043865141821463
15.321475982666016,-1.5167960758754373,4.1058635202975635
15.344030618667603,-0.7478100909917994,6.611995296776022
15.367064952850342,-0.07162598155038156,7.334810056838256
15.388387203216553,-0.664572653847948,5.700266260813898
15.408384561538696,-1.3571908618854311,2.6316062151634685
15.43039870262146,-0.47905843949902366,-0.233432547948499
15.450385332107544,1.3825902004594597,-2.0447559449566457
15.471678018569946,1.178801368831444,-3.3622935594912464
15.49286699295044,-0.10081038389647322,-3.7905166480444907
15.5128755569458,0.36941320637107644,-2.5936166933868656
15.534868240356445,2.3634278309401946,-0.3210443878757179
15.556066751480103,2.2193393783536317,1.1376200768102729
15.57606816291809,0.8122066130728138,1.6528879988780052
15.59635066986084,0.1032062589707486,1.5606297575960406
15.618835926055908,0.6485444524236642,0.8740796880315742
15.638845920562744,0.5818562560671571,-0.9520778157900847
15.660172462463379,-0.7000061538395129,-3.5409400371274065
15.682175397872925,-1.4565000393301655,-5.242690116715682
15.703647375106812,-0.9471099208053124,-4.774142952242779
15.725663423538208,-0.3576111053785057,-2.1982658534138513
15.745846271514893,-1.0203718427468516,1.3440817697165717
15.766896486282349,-1.2414021294962634,5.119665233381517
15.787006139755249,0.07995115691161421,8.134677293914121
15.808653593063354,1.0581048842103136,8.843494957174823
15.828678369522095,0.4323647761120826,6.70774989638711
15.850571393966675,-0.6208652531443314,2.694832014174508
15.87057089805603,-0.7140079242671097,-1.7878705657135783
15.891063928604126,0.35085416347777515,-5.602283283482417
15.910064935684204,0.1196998192139654,-8.724995215409795
15.93070125579834,-1.217445236110238,-10.407173946524294
15.951898336410522,-1.4146645896006236,-9.443435460898758
15.970930099487305,-0.07918016574142879,-5.724804961794639
15.990919828414917,0.17814860718742684,-0.8375436357572306
16.00993013381958,-1.0746486509087811,3.9148721491864276
16.03005886077881,-0.7063654183172698,8.372896762319453
16.049060106277466,1.2632222228628038,11.430883570635734
16.071304082870483,2.273185479937162,11.588860483967439
16.09109926223755,1.4112463195245633,8.555206032879836
16.11113142967224,0.3280105181759816,3.538594453078673
16.130138158798218,0.5387290472151052,-1.791658959724329
16.151427030563354,1.47320879210646,-6.285596893808913
16.172747373580933,0.8543901200736714,-9.659877193516152
16.192315816879272,-0.5803760053667605,-11.029593485372885
16.212550163269043,-0.8486489404577552,-9.639585234133573
16.231615781784058,-0.22208424427697185,-6.088989937042083
16.25061583518982,0.10746345913312208,-1.651454450725877
16.270161390304565,-0.17900852612020662,2.630774977188771
16.291015625,-0.9629306740205867,6.049706355841681
16.313233613967896,-0.04302853674991052,8.955811535749328
16.332235097885132,0.8988910438938539,10.223780693029596
16.35309886932373,-0.3275111125154991,8.544983264935363
16.37209916114807,-1.1420869191647443,4.863328134333265
16.39315915107727,-0.4564524671952843,0.26805318405160605
16.41312885284424,0.38963721791376443,-4.470975005133587
16.432724714279175,-0.42357507702924496,-8.608466252329533
16.453533172607422,-1.5638719179029914,-10.488191259238727
16.472585439682007,-1.5311670465313076,-9.034966846562893
16.4930739402771,0.46441587625129105,-4.343220627907903
16.515043020248413,1.3169756497545633,1.0590601802842168
16.535085916519165,0.03173283127309185,5.091495610672689
16.5557644367218,-0.15303158065409805,7.7486455526559235
16.577773332595825,1.0518912775035543,8.64151016460982
16.59747815132141,1.0191685254306107,6.831465976681228
16.618489980697632,0.16289946626251245,2.960763679118113
16.63872456550598,-0.3305292323103219,-1.6121217485300479
16.65900444984436,0.39905178428288784,-5.294665705518144
16.678327798843384,0.9136508364234559,-7.442433641608366
16.699121475219727,-0.25733691519251534,-7.979931230635223
16.719112873077393,-1.6187258051283795,-6.3883208646859755
16.740375757217407,-0.6655778738530853,-2.3160903188554776
16.762176513671875,1.2268348367581559,2.683389539859283
16.78383994102478,0.49716773983857143,6.014738606163667
16.80432415008545,-0.77616576391257,7.438178063237226
16.825324773788452,-0.5076830784644419,7.227383930205921
16.84632396697998,0.8550691053147262,5.365336009966943
16.87278914451599,0.7102240782225372,1.6040551157271952
16.895880222320557,-1.0392265261259814,-2.9781670771043087
16.920881032943726,-1.1400000158945556,-5.936655327111139
16.94288444519043,0.8383309213792368,-6.244059059905278
16.967796802520752,1.0606829506745676,-5.23202059971093
16.991819620132446,-0.6938174931742167,-3.558370279917547
17.016501903533936,-1.0647379624352151,-0.8291239321201171
17.040494680404663,1.0354932907865502,2.5963199937528123
17.06349515914917,2.1796849485725205,4.9080971039744865
17.08749556541443,0.7154553085665293,5.168555458158832
17.11190104484558,-0.7610634243190529,4.165672701744172
17.137632608413696,-0.2843492824650229,2.630185802495107
17.16164469718933,0.761641856165842,0.33270704294556064
17.185643672943115,-0.357106991012821,-3.1513330563583684
17.209649324417114,-2.0914258067315012,-6.349940612572944
17.233659744262695,-2.338905654246731,-7.530291270747157
17.258645057678223,-0.7381131283805777,-5.955795203378833
17.282646656036377,-0.6934806677323407,-3.056471208799912
17.308770656585693,-1.7542379730312674,0.5376753037543635
17.33277130126953,-0.810916999312835,4.920771691409656
17.35777187347412,1.1603391407054882,8.705803572693357
17.3817195892334,1.8605010652749425,10.257647181747954
17.4057354927063,0.6820382582887415,8.860040748447183
17.427719116210938,0.06402067222170335,5.413540269856441
17.452040910720825,1.4130176756918895,1.072830617005045
17.475518703460693,2.39394881951642,-3.9182282847066046
17.499520540237427,1.1143903027104851,-8.971963984893167
17.52351999282837,-0.08793589986853441,-11.9829855980949
17.54775309562683,0.5216901718803604,-11.431023885765926
17.587759494781494,1.3780348684603954,-7.769457992780599
17.623725175857544,0.36457644602093375,-2.6558767595877666
17.65393853187561,-0.7112751580793599,2.9975669814793275
17.67726445198059,-0.1277552651658105,8.170225736272462
17.699842929840088,1.3590156842869954,11.386736902305252
17.72219467163086,0.9217777311288633,10.987786811416994
17.745222568511963,-1.20043059849587,7.144748026706128
17.76822280883789,-2.031663554793185,1.8772248705794514
17.789234399795532,-1.0193107682210185,-3.0631208611511083
17.81125020980835,-0.8221722264220274,-7.105364880951234
17.834254026412964,-2.1458207193978827,-9.52243593861449
17.857043266296387,-2.890626404828975,-9.300479318870229
17.880332231521606,-2.3239439259912333,-6.526400707499828
17.904333353042603,-0.6560801681225241,-1.9949388335196936
17.92635440826416,0.036136218618830034,2.519526715078013
17.94951367378235,-0.8324759476590108,5.8264027611277465
17.97239327430725,0.0715443836355399,8.569225183117473
17.994393348693848,2.369353348593483,10.17988493584359
18.017541646957397,2.324091793907823,8.825194582629207
18.040530681610107,1.2156023529136923,4.870961590966231
18.06354856491089,1.0637105247387166,-0.35397040752584213
